transaction_amount,hour_of_day,is_weekend,num_items,customer_age,prev_transactions,distance_from_home,device_type,network_quality,is_first_transaction,store_type,velocity_score,is_fraud
57.325226,2,,3,22.86700548,3,2.808017126,2,73.50494335,0,0,3.640481041,0
152.6901026,1,0,1,39.3311178,2,2.362355363,0,62.5385705,0,0,1.493137078,0
42.28186659,1,0,2,44.17658428,2,10.00073526,0,67.64724452,0,1,,0
63.1614932,1,,1,32.55062628,10,,0,88.8782148,0,0,,0
50.08229796,3,0,4,18,3,89.00809257,0,93.54900862,0,1,,0
141.0276751,2,1,3,62.80549315,2,22.96327161,2,70.60001652,0,1,2.493048197,0
72.12541075,1,0,1,39.04594291,6,47.56297684,0,95.60656943,,0,5.353393853,0
127.6784766,3,0,3,49.68992967,1,15.38206729,0,97.79596468,0,0,4.975797761,0
87.38232489,2,0,1,18,5,25.93274002,1,52.86683467,0,0,-0.011773351,0
,3,0,2,42.0061518,1,,0,57.9336802,0,1,3.709291238,0
96.86802113,2,,0,18,6,2.11542867,0,,0,0,5.737775139,0
118.2879993,3,0,2,33.69521999,0,40.47270073,2,82.17908547,0,1,3.883922492,0
144.60338,3,0,3,35.69400572,0,7.377107452,0,57.21303745,1,0,6.37990179,0
25.12766657,1,1,2,37.40857413,7,3.512513413,2,54.24593593,0,0,6.101459719,0
113.8679231,2,0,4,52.93460996,5,,2,90.75131019,0,0,8.015100115,0
96.51832733,,0,2,23.49032051,0,27.04941919,1,76.41039507,0,0,3.203083571,0
87.25265148,2,1,4,27.44611115,11,20.49461391,2,74.48420916,0,0,6.49300111,0
43.87275969,3,0,1,38.18545619,27,30.14730927,0,,0,0,7.268603309,0
133.4327402,3,1,3,46.46391544,4,,0,59.48541255,1,0,,0
98.79374564,3,0,3,26.44361281,3,30.17644729,0,76.59995231,0,1,9.532961037,0
121.480911,2,0,2,40.56242189,5,10.25688693,1,48.85897809,0,0,7.262476683,0
95.40216087,2,1,6,26.02074613,5,25.31735765,0,67.30529161,0,0,5.323578212,0
125.2241628,2,0,3,53.63244149,1,18.70279617,2,83.30400336,0,0,-0.142961549,0
109.167996,2,0,2,36.47808731,7,30.58508704,0,64.64819671,0,0,7.412822805,0
107.4728045,2,0,1,32.26171756,0,52.62001229,1,62.99489932,0,0,,0
56.8612118,3,0,5,18.2052149,1,30.71779813,1,79.14595847,0,1,5.357768167,1
123.6703708,1,1,2,24.13438683,0,47.71599439,2,54.78936308,,0,4.772641827,1
64.51055039,2,0,1,60.24343264,3,32.28706452,0,76.69626018,0,0,2.30451833,0
38.02059937,3,0,5,30.74332946,7,100.6454735,0,64.20706587,0,0,4.046491245,1
63.66290476,1,0,2,32.05134519,2,,1,100,1,0,4.264480785,0
38.37843804,1,0,4,18,13,16.81894904,2,83.64472178,0,0,5.899304974,0
74.45054149,3,0,2,,2,20.73531186,0,53.04392484,0,1,3.355364497,0
161.3517299,2,0,4,,17,16.03199033,0,45.25638491,0,1,,0
136.9826576,1,0,2,43.9970619,7,30.25323355,0,64.51033108,0,1,,0
111.2880762,2,0,2,23.52407153,11,16.65118933,0,,0,0,7.937291479,0
1,2,0,3,37.83270939,1,,1,,0,0,7.946987301,0
29.68412682,1,0,3,18,3,15.49385115,0,81.24929559,0,0,9.957598563,0
121.4093124,2,0,1,44.79925161,24,21.77476523,0,76.90187501,0,0,5.253540458,0
76.88623556,3,0,3,44.26265739,0,25.91231335,2,56.7892729,0,1,4.439410987,0
123.5707778,1,0,1,59.02368131,0,15.07913973,0,56.53360937,0,1,4.861252433,0
187.5462971,2,0,3,28.17266809,1,22.81735349,0,61.31304584,1,1,3.888241003,0
87.86593616,3,0,4,25.57512356,12,,0,96.66965608,1,0,5.218412815,0
123.0021162,2,0,1,36.07751897,9,39.28862642,0,100,0,0,9.659581604,1
104.093707,2,1,4,43.70230166,1,54.6095429,0,57.58967417,0,1,4.51702533,0
44.83166969,2,0,2,25.94937965,1,36.83025871,0,73.51940966,1,0,4.786290818,0
131.6390933,3,0,2,64.68942182,2,16.05353818,1,79.31927053,0,0,4.9217481,0
84.94481522,3,0,3,38.07716661,0,1.288577529,0,87.89628392,,0,4.802116224,0
59.8162716,2,0,6,,2,22.50795993,0,,0,0,,0
44.25889063,3,0,3,26.69250465,9,6.540951599,2,56.73800193,0,0,5.082076235,0
41.59110861,1,0,2,33.31367955,0,4.851591935,2,77.75060964,0,1,3.07207848,1
78.18070547,2,,2,34.12895795,1,17.53124419,1,95.59268972,0,0,5.628590236,0
96.08846705,,0,1,46.13968931,15,14.11372277,2,,0,0,7.923039184,0
61.90876642,2,0,4,34.09177217,2,3.224530799,1,84.42661134,1,0,,1
115.9762335,2,0,4,28.17299016,0,2.485536579,0,,0,1,4.267354036,0
129.5568059,3,0,1,42.71157951,2,16.293634,2,66.64927674,0,0,5.236462185,0
123.8520414,2,0,2,62.77985757,2,0.902673441,2,57.6720193,0,1,2.507437504,0
,3,0,0,67.50112581,1,3.1072603,0,61.4500454,0,1,5.765855409,0
68.53683032,3,0,3,41.09565642,2,0.385954991,,59.5670369,1,0,6.860779324,0
77.33859753,2,1,2,25.79368035,29,5.80839452,0,93.23118611,0,0,3.826212204,0
,2,,6,22.50604677,1,52.56415489,0,68.19360376,0,0,,0
12.86140131,2,0,6,,0,,0,86.04009174,0,0,5.108191363,1
172.365285,3,0,2,21.26585369,3,4.826935481,0,68.20305923,0,1,3.68290513,0
107.3356843,2,0,1,45.94584726,3,,0,54.163949,0,0,3.426599725,0
152.4199944,2,0,5,55.45396328,,50.85261773,0,95.49453612,0,1,7.300564243,0
95.22678765,3,0,0,37.47675945,5,48.33511762,2,,1,1,6.990864075,0
149.6891107,3,0,4,32.52863834,15,7.048577093,0,71.99180023,0,1,2.179491578,1
89.09770523,3,0,6,18,5,24.12800012,0,95.35484888,0,0,,0
176.6436678,2,0,5,44.20585819,0,10.22230623,1,100,0,0,6.417539263,0
90.26513519,2,0,3,42.79857523,5,50.26140928,2,100,0,0,6.944554364,0
83.37103101,3,0,4,44.1005915,8,,0,50.51082738,0,0,2.507066601,0
53.17468126,1,0,3,31.05598437,12,3.374713925,0,77.06764978,1,0,7.806483944,0
97.34396735,2,0,3,38.73955676,1,13.81510708,2,62.05931133,0,0,,0
73.06195813,2,0,,,8,1.422238523,2,77.41936114,0,1,3.937164964,0
165.5154373,2,0,4,30.76293031,2,,0,64.75638241,0,1,3.793711216,0
92.2050911,3,0,7,35.45095628,1,55.62307049,0,91.90307301,0,0,4.211972579,0
127.5742688,2,,2,21.44453685,0,68.61599193,1,69.58996479,0,1,7.435668941,0
50.32052422,3,0,5,46.28527513,3,17.84831988,2,,0,0,4.928300625,0
124.3018145,1,0,3,22.63712054,17,,0,39.99854031,1,0,5.758870059,0
143.1196736,2,0,2,41.99261895,5,31.58848356,0,91.8420208,0,1,6.117497826,0
16.92399689,3,0,3,34.09491087,2,15.63309508,,86.2924119,0,0,8.200957287,0
152.4241326,2,0,5,25.49312547,,20.64441421,1,58.76948912,0,0,,0
190.9030961,3,0,5,,4,46.01664557,0,41.09026489,0,0,6.159348008,0
31.37672261,2,0,2,44.18839755,6,4.336895571,0,94.01254135,0,1,3.693463971,0
93.86455332,2,0,3,32.23755684,2,2.791607121,1,78.75815864,0,0,1.614420515,1
157.0074519,3,0,3,52.70186447,5,22.32176887,0,91.09793253,,1,2.607571369,0
51.08136112,2,0,1,34.833672,9,10.5480157,1,96.3322191,,0,5.858986784,0
66.98394303,2,0,4,,7,,0,65.8099635,0,1,5.157084512,0
104.2233393,2,0,2,48.02700448,1,37.00240764,0,44.64145751,0,0,9.266940752,0
1.494809114,3,0,1,,2,28.84525094,0,,,1,4.276291976,0
29.2366404,3,0,2,,4,18.89969019,1,49.89925316,1,0,3.581269283,0
158.6721138,2,0,2,33.66035749,3,43.23714982,2,58.32879637,0,1,6.090457305,0
39.51794907,2,0,4,20.92447624,13,2.381836468,1,99.53450812,0,0,,0
40.52940536,2,0,3,26.02530728,14,57.15225599,0,77.75951787,0,1,,1
2.419854356,,0,3,28.29542868,2,36.9980665,0,78.24508322,1,1,5.394753201,0
38.85524902,2,0,5,,5,0.703208948,0,79.36820771,0,0,4.703404908,0
160.3254483,1,1,3,34.67294811,,4.124984905,1,100,0,1,5.02545774,0
152.9212243,2,1,3,34.56961418,2,1.436163503,0,56.52181674,0,0,3.429077572,0
112.0620124,1,0,1,27.06380386,,13.00164183,1,54.38753574,0,1,,0
105.5564688,3,0,5,18,5,,0,86.24077606,0,0,7.297256215,0
74.99010915,3,0,4,42.74220964,4,0.930900599,0,81.37339847,0,1,4.392023743,1
165.9098534,1,0,7,37.9878348,6,,2,59.41745807,0,0,4.947668548,0
131.688844,1,0,4,36.75745918,5,5.435391404,0,65.3045364,0,1,6.343464298,0
103.8304535,3,0,6,22.81916949,,36.9978476,,80.41438379,0,1,6.202285103,0
139.1679355,2,0,3,42.16306013,5,9.629998916,2,62.80358126,0,0,4.925426285,0
112.1441007,2,0,2,41.30057867,3,32.1186194,0,82.48943598,0,0,4.890601496,0
12.38114524,1,1,5,67.5180903,9,39.78060827,0,94.60279412,0,0,5.691814635,0
154.0992405,1,0,4,29.65822398,8,50.14121388,1,91.87357314,0,1,1.286854343,0
,2,0,3,59.9946112,5,13.86905598,0,75.51923074,0,0,,0
104.4328795,1,0,1,29.02926052,2,28.25816466,0,60.69384792,0,0,5.568051418,0
73.55266186,2,0,4,18,1,15.70139958,,81.92525816,0,0,6.105650858,1
151.9303035,3,0,4,51.67881016,6,82.22959667,1,,0,1,4.969894069,0
92.40163088,2,0,5,42.29617403,0,23.05838836,0,63.74332639,0,0,6.862357541,0
115.9587255,2,0,0,,2,1.819147638,,98.8085933,0,0,,0
180.3789153,2,0,2,,15,,2,,0,0,4.840159443,0
1,2,0,5,48.69824388,1,34.79827759,0,100,0,0,,0
112.9861251,2,0,1,,3,28.1501027,1,57.9790324,0,1,,0
128.6195156,,0,4,24.80912847,10,39.66675829,2,57.04008006,0,0,1.88346507,0
110.7046872,2,0,0,18,12,74.51993773,0,47.44832987,0,0,3.46685405,0
157.2146534,3,0,3,35.91728351,0,17.62558386,0,,0,1,2.210126539,0
115.1317733,2,0,1,49.37408873,1,57.22656108,0,91.45258039,0,0,2.803195,1
185.1586305,2,0,,26.67020172,3,32.06955104,1,75.82013783,0,0,,0
115.6592237,3,1,1,37.43594089,6,7.329435703,2,48.48913592,0,1,7.361705075,1
49.26202534,2,1,2,43.3919783,1,,1,78.70320379,0,0,2.696410103,0
98.9549203,3,0,3,22.65336427,2,43.77473419,,90.81037643,1,0,9.5747065,0
101.1315426,3,0,1,,5,8.98927719,1,65.43784766,0,0,9.761076184,0
99.69645442,,0,4,50.10073784,2,36.5541267,,100,0,,5.324740112,0
118.0697803,,0,4,48.39144115,,6.330312683,1,56.50043347,0,0,5.478447965,0
150.5731518,2,0,0,35.37581827,8,2.401220005,2,71.61213221,0,0,,1
,3,0,1,30.99814094,1,29.66908792,0,76.24152684,0,0,,1
90.63354908,2,0,1,26.63238287,2,19.88870658,0,80.33085602,0,0,0.67633261,0
54.06740268,3,0,5,31.96589403,2,,0,,0,0,,0
99.14969628,1,1,2,22.41316388,2,13.2434557,1,,1,1,2.983133247,1
137.6670811,2,0,4,,9,13.70482952,0,70.22476098,0,0,,0
95.41469879,1,0,3,44.06788765,3,0.966044147,0,84.7564205,0,0,4.29509114,0
,2,1,1,,3,10.79896214,2,100,0,0,4.239510062,0
64.89734531,,1,3,27.20620606,0,0.201623257,0,62.84477179,0,0,2.683414173,0
45.40330498,2,0,0,32.25569906,0,16.17702954,2,,0,0,3.263400133,0
107.049135,2,0,4,54.47517164,2,7.901998453,0,47.95462351,0,0,4.392207473,0
37.91197123,1,0,6,,9,23.80811506,1,60.0311515,0,0,3.42286898,0
111.0291769,2,1,2,52.80221891,,6.151381558,2,44.06492973,0,0,7.005068129,0
73.77759319,3,0,2,29.74388224,13,24.5578824,0,,0,0,2.3086258,0
116.2170105,3,0,5,41.50526209,5,13.29785677,2,,0,0,4.568522176,0
28.36643551,1,1,6,46.62643816,2,34.18139943,0,,0,,4.521624712,0
146.2316841,1,0,1,42.37743076,4,37.49714043,2,,,0,7.546620647,0
144.6848845,2,0,1,34.824195,0,81.22196439,1,90.69053142,0,0,,0
173.1127302,2,0,0,43.37355112,2,5.970261203,0,70.22948464,1,1,7.40296639,1
33.6976157,1,0,4,18,1,1.366628141,1,89.94444734,0,0,7.990991905,0
49.82805483,3,1,5,54.28305228,6,11.6906387,2,53.85212609,0,1,5.336543806,0
114.5482365,3,1,3,45.13114224,14,28.90205499,1,27.39963397,0,0,,0
104.2946503,1,0,4,45.92967618,6,41.02849249,2,,1,1,5.934656331,0
116.1583857,2,0,2,47.47643897,0,60.41204817,0,97.57610273,0,0,7.973767129,0
140.9388822,1,0,3,56.64232212,1,19.85341592,2,,1,0,3.981015827,0
121.543121,2,0,3,35.24251617,2,30.09521815,1,76.31845703,0,,6.079882596,0
43.76789541,1,0,4,27.79736415,16,48.89223848,0,,0,1,7.021848756,0
129.5372168,3,0,2,32.80175574,,0.477057436,2,,0,1,5.860821527,0
123.0412433,2,0,2,48.71334569,1,42.01262108,0,89.96988384,0,0,2.19022274,0
36.5267367,3,0,2,40.87202177,0,8.48748444,1,45.75285538,0,1,6.76947376,0
,3,0,3,41.14365334,1,,0,74.29734151,0,0,6.386973147,0
90.87155128,2,0,3,18,1,8.039153821,1,95.11902177,0,0,4.744939703,0
181.1628345,2,0,3,,3,82.45898714,0,100,1,0,,0
115.055367,3,0,4,34.51361462,19,23.56634952,0,51.62009944,1,0,4.908875093,0
28.07944166,2,0,5,18,9,8.185243768,1,58.29317089,0,0,3.617329069,0
99.54088233,2,0,5,31.53151763,2,,0,70.47156754,0,1,6.210246283,0
40.51666705,,0,2,41.23892763,3,21.09489881,0,62.43175704,0,0,3.353922953,1
78.6559465,1,0,5,30.4578815,0,30.26174001,1,100,0,0,5.669469759,0
56.21908733,2,0,2,30.58452243,6,0.924316187,0,100,0,1,4.690216809,0
38.11687888,3,0,3,43.6812422,2,4.644708926,0,74.1193277,0,0,6.136651936,0
,3,0,1,64.00426302,8,39.12053054,0,,0,0,6.798616121,0
103.6658984,3,0,4,44.32152187,1,,0,81.66898358,0,0,7.741691827,0
115.3900884,3,0,3,50.60232789,3,26.73159541,0,86.32055886,0,0,5.330473908,0
114.0495934,1,0,3,48.76907544,4,15.29710545,0,45.50485953,0,1,5.713167759,1
109.2418062,2,0,2,41.38550932,18,0.563109627,2,75.10366855,0,1,,0
87.25221032,2,0,3,30.98564092,0,,0,72.87014403,0,1,4.787632968,0
,2,0,3,31.78208114,5,37.37535952,2,75.40483766,0,0,5.405827217,0
123.7794218,2,0,7,42.19413753,6,56.68304426,1,99.26958139,0,0,9.343102559,0
61.69395847,2,0,3,26.75563708,7,30.95076828,0,,1,1,4.874020021,0
134.1034745,3,0,1,49.78980332,1,4.819989308,0,81.12873013,1,1,10.10850034,0
86.50625324,2,0,2,42.13906673,9,17.42415235,0,66.44866544,0,0,5.118755534,1
141.1033039,1,0,3,18,0,12.57223404,1,95.48819104,0,1,3.219142876,0
76.61493993,2,0,4,,1,23.09653926,2,82.66073577,0,0,5.348415647,0
113.4563471,2,0,1,21.07208509,1,35.3217387,1,80.85933495,0,1,6.396905949,0
149.2864998,2,0,2,52.69351112,3,9.528151427,2,80.59680879,0,0,3.56920551,0
,2,0,2,45.24243434,0,0.491895611,0,97.84024616,0,0,3.650171762,0
117.531505,3,0,2,50.98632398,2,15.40195213,2,65.76403121,0,0,-0.361427754,0
101.8848287,2,0,,31.60330466,14,10.6135625,0,83.37472878,1,0,8.054728643,0
104.0639211,2,0,4,49.4106493,1,20.71375332,0,35.1133456,0,1,1.346294003,0
142.4087106,2,0,6,59.02013784,4,14.1702901,2,69.87614455,0,0,6.416709127,0
25.04920198,2,0,4,24.15512408,9,21.00735897,0,63.45790521,0,0,6.186825928,0
145.7701059,3,0,3,,0,,0,53.85401871,0,0,0.95081669,0
126.7252824,2,1,1,18,0,73.67167921,2,92.13137326,0,0,5.142618572,0
69.58246177,1,0,2,41.08480677,8,,1,62.0951129,0,0,6.91690212,0
,2,,1,43.80747459,2,26.72479697,0,46.87870842,0,0,8.629990546,0
140.7075881,2,0,5,30.46283686,,,0,88.9564164,0,0,,0
,2,0,3,18,,27.26816392,1,85.22672329,0,0,,0
69.35083644,2,1,2,39.73464962,8,6.013054963,2,66.1515214,0,0,8.926189401,0
104.6579169,2,0,1,25.39901124,,13.79168974,0,87.45458106,0,1,7.406736025,0
88.83988727,3,0,2,,0,,1,89.97901595,0,0,3.707440182,0
106.7669174,3,0,1,44.75717766,0,72.0482219,1,72.60276486,0,0,4.529182778,0
106.2612251,3,0,2,18,1,40.8930924,0,59.4823794,0,0,7.771329462,0
109.1924772,2,0,3,48.94686442,1,27.30308359,1,53.86210042,0,0,6.407864766,0
123.5734179,2,0,3,35.88338495,4,26.17652065,0,74.5274105,,0,4.688692747,0
64.62238574,2,0,1,50.39920085,1,31.14546665,1,74.3160138,0,0,7.982370592,1
1,3,0,2,23.46507323,7,87.2934544,1,69.39102248,0,0,4.620709209,0
,3,0,4,38.60355386,0,33.19775224,1,59.48511015,1,0,6.193893716,0
107.4333729,2,0,1,40.33335809,2,23.26941854,1,86.20322491,0,1,3.368905717,1
10.30394434,2,0,,40.80037309,3,27.89970086,1,89.6784774,0,1,2.354387849,0
,3,0,4,29.46844252,1,58.43364195,2,57.2925596,0,0,8.447234016,1
140.8944829,2,0,3,18,10,9.759413938,1,87.72313745,0,0,4.566513944,0
92.89267315,3,0,2,49.67378628,0,24.11284031,0,74.50242994,0,1,6.805232867,1
96.12528501,3,0,3,,,10.01521818,1,63.95498808,0,0,4.553746715,0
106.5963983,2,0,,18,5,19.83615136,0,100,0,1,3.716913565,0
114.1643936,2,0,3,64.7536802,4,22.52355364,0,,0,0,5.670373749,0
63.71280934,1,0,2,37.50636269,2,10.80263611,2,91.40061924,0,1,6.1086643,0
100.9690619,2,0,4,18,12,,0,81.27924344,0,1,3.288644023,0
64.38896182,2,0,0,18,1,0.633823762,0,100,0,0,,0
,2,0,6,18,33,30.15502199,1,98.16221367,0,0,4.402338093,0
119.265869,2,1,,74.78363502,2,,1,,0,0,3.693164455,0
68.05191262,2,0,3,52.22733905,11,30.34719159,2,93.35548186,0,0,3.052236387,0
172.7911161,2,1,4,38.48321655,10,111.0900512,0,87.2132392,0,1,3.656872684,0
181.7533197,3,0,2,22.61959889,0,23.07389131,,65.88906982,0,0,5.076536961,0
104.8060388,2,0,2,51.08965314,5,,2,96.45789434,0,0,,0
1,2,0,5,19.6421983,8,1.098258268,0,73.95302432,1,0,7.558508278,0
152.9968192,2,0,3,39.16974916,4,28.22291127,0,52.44164499,0,0,,0
77.83682676,1,0,4,35.61790931,5,21.63742321,1,37.68803693,0,0,4.157615664,0
79.1284809,1,0,2,46.76074005,3,4.496082404,1,91.86174479,0,0,6.926704231,0
171.1374068,2,0,4,30.07689695,3,8.591421459,0,42.64872156,0,0,3.924645646,0
5.36189112,2,0,0,29.08099884,3,10.56294263,0,100,0,0,4.389400305,0
,1,0,1,51.41456724,3,5.352662856,2,78.46891036,,0,4.460734775,0
13.54085552,1,0,3,47.19879815,12,22.69901521,,49.01680431,0,0,4.671875304,0
87.0912431,2,0,4,51.11938013,6,24.62865239,,93.96620361,0,1,,0
45.51834813,2,0,5,21.30915421,18,55.43163614,2,100,0,0,4.888710242,0
126.5513047,3,0,2,31.19894655,2,60.40219779,1,77.1168485,0,0,6.374346004,0
139.5515974,,0,0,32.02719729,1,2.607160384,2,,0,0,,0
98.14816015,2,0,2,45.56023104,2,1.615007492,1,69.63682783,0,1,6.840618945,0
30.70060288,,0,1,38.62731191,0,97.64398931,1,,0,1,2.89791542,0
123.832552,2,0,4,38.37545811,9,90.55198478,2,58.80683564,,0,6.905905521,0
71.31991136,1,0,5,28.9445325,4,3.779872586,0,85.27637373,0,0,4.846904104,0
114.8731027,2,0,5,50.00844317,0,33.64975376,0,95.33293092,1,0,2.950035822,0
110.4767115,3,1,5,35.98025543,0,67.76181044,1,69.22044981,0,0,2.701922789,0
54.02878829,3,0,4,32.08373537,11,41.39238401,2,100,0,0,2.802332438,0
92.14875858,3,0,3,21.48953795,5,4.502928756,,75.49435908,0,0,4.511868772,0
99.91429232,2,0,3,36.758177,1,114.8126918,1,70.52050137,0,0,3.7563632,1
76.12946469,2,0,2,36.71218878,3,12.24415259,2,52.55706859,1,1,5.907698533,0
,2,0,1,18,0,8.590041071,0,,0,1,5.83842107,0
44.6832513,2,0,4,54.4740735,1,4.693866016,0,88.10861672,0,1,1.811647909,0
49.71993122,3,0,2,44.57883504,0,42.57456965,0,91.27831949,0,1,3.185709354,0
97.98330449,2,0,4,21.58661917,5,,1,63.01576686,0,0,4.709260046,0
179.4313464,,0,3,50.4802414,4,8.157544094,0,61.53486338,0,0,4.689468449,0
216.0020361,3,0,1,50.69246472,,3.401888661,1,63.80934096,0,0,7.33378285,0
18.09854713,1,0,1,59.91905018,5,15.64211619,0,62.33868087,0,0,,0
163.5777547,1,0,3,55.04734985,2,27.47436113,0,82.62242338,0,0,5.638008939,0
146.6564036,2,0,2,42.17748572,0,2.032086845,2,63.04904095,0,0,6.671229914,0
36.02115166,2,0,4,42.02405383,,9.902047494,0,,0,1,,0
,2,0,1,45.58539547,1,16.52608013,2,,0,0,3.866542532,0
149.3667258,1,0,4,39.49203977,1,16.91984423,2,71.76850858,0,0,2.490615173,0
,2,0,6,33.50790539,6,9.52973768,2,67.98889803,0,0,3.67902957,0
132.2793856,2,0,3,32.60563724,0,1.472623532,2,93.13778432,0,0,,0
49.59568445,1,0,8,51.79213161,3,9.267483777,2,76.29588457,0,0,3.966581694,0
138.9830266,2,0,4,42.14569104,2,13.22608987,1,32.35211744,0,0,5.143509126,0
131.9330084,1,0,3,18,0,27.85341139,2,46.89187471,0,1,3.71275833,0
109.524984,3,0,6,18,4,39.9961795,0,69.20947735,0,1,6.16746435,0
200.6693624,2,0,,18,26,2.395268266,1,82.80691966,0,0,8.420193951,0
22.06065025,3,0,2,62.97943989,8,59.51637254,0,38.32180014,0,0,7.906441008,0
56.98074946,2,0,1,30.77810144,16,8.306306094,1,97.06576863,0,0,9.020183316,0
153.4189667,3,0,3,,5,4.220113644,0,77.79691075,0,1,7.163861945,0
144.0819878,2,0,2,,0,,0,63.69253231,0,0,6.535794688,0
20.49290847,3,0,4,36.96916698,10,80.6248208,1,65.75035168,1,0,4.061098472,0
81.95169171,3,0,4,27.74952681,2,27.57366646,1,24.73306979,0,0,1.362105032,0
76.17242884,1,0,1,50.80321134,2,31.94000104,2,60.51837063,1,0,4.352876326,0
143.480296,,0,1,32.98369499,10,31.43020135,1,76.45388531,0,0,7.056508503,0
211.5650073,1,0,3,35.1462207,7,0.022606884,2,49.00670338,0,1,6.072743833,0
97.13023175,1,0,3,25.03740208,4,5.04717548,0,85.23079835,0,0,5.097631513,0
69.62156041,2,0,4,36.59285058,1,164.6806973,0,,0,0,4.163778118,1
33.26946965,2,0,3,45.5464136,4,39.4977418,1,74.81798872,,0,,0
104.7310522,1,0,4,22.59725404,,6.039739424,0,78.55025599,0,1,6.633799674,0
70.76911347,1,0,3,34.93424687,0,2.099137485,0,80.47729524,0,0,7.586466771,0
73.20992685,2,0,1,45.58360489,2,0.667302579,2,95.42419428,0,1,5.633565201,0
88.7683425,2,0,3,43.37609434,1,15.79205338,1,100,0,0,6.846665398,0
50.92456745,2,0,3,28.89889319,11,13.26326347,0,44.34563732,0,1,5.984105962,0
118.9702699,1,0,1,41.45371297,2,10.12898445,1,66.49832672,0,1,6.827353415,0
,1,0,3,37.66670201,0,44.50325617,1,65.07231658,0,1,6.173431426,0
150.4735894,2,0,4,54.24765839,7,33.54459768,0,61.17599757,0,0,5.896447978,0
194.2293153,2,1,0,,0,25.27745187,0,53.60929486,0,1,,0
,2,0,5,30.70194661,11,14.85601594,1,95.37084142,0,1,3.399678835,1
48.60381175,3,1,3,40.48803365,6,4.110434981,0,100,0,0,,0
26.27486565,3,0,2,18,0,0.574911071,,90.56465277,0,,3.100211625,0
167.3112878,3,1,1,46.4862941,0,10.20183634,0,88.69079049,1,0,5.634716973,1
12.40855966,2,1,2,18,,9.858414297,0,53.59418884,0,1,,0
49.60660434,3,0,2,63.35839858,13,6.922648142,0,48.84351548,0,0,3.145721246,0
84.87651568,2,0,2,49.79850237,0,2.658553749,1,100,0,0,8.614149433,0
46.49576168,3,0,4,18,7,22.93382415,1,88.40270738,1,0,6.02365485,0
179.973547,2,0,,35.93542946,3,28.66136574,0,62.10879316,0,0,6.142680887,0
93.62254398,1,0,3,27.56559267,0,12.40759889,2,69.53443936,0,1,0.193627729,0
78.94005917,2,0,1,25.51441634,,80.81401757,0,66.63780349,0,1,1.411884351,0
155.0661479,2,0,2,,4,1.58416089,0,63.94420217,0,1,7.948550192,0
95.31819056,3,0,2,46.91661663,9,5.741242446,2,93.34738641,1,0,6.85784083,0
76.0581272,2,0,2,27.04735316,,82.41004842,0,67.98280463,0,0,6.55553898,0
118.0818013,2,0,5,28.89302751,,51.50059307,,86.10729868,0,0,2.50042415,0
20.8786013,2,0,4,50.74673709,5,16.84973939,1,99.69210341,0,0,6.840797301,0
115.4523722,3,0,2,18,5,5.707574057,1,56.33933271,0,0,,0
101.0396854,2,1,1,18,7,3.916287228,1,68.56179786,0,0,5.7240778,0
89.21661812,,0,4,43.83679487,4,3.894260581,0,100,0,1,6.697870101,1
144.3095594,3,0,4,52.67141703,,5.134725755,2,76.51134471,0,1,3.853395932,1
72.45090982,3,0,1,47.11945683,0,23.07762845,0,65.82272745,0,1,3.963800977,0
99.83127713,2,0,2,20.50086194,3,,0,73.22899194,0,0,3.547258755,0
141.6666956,2,0,1,45.94344748,2,,0,60.50471017,,0,7.055611911,0
112.5246425,2,0,4,35.97434287,0,47.72962115,0,36.49072313,0,0,,0
58.34719715,2,0,4,39.22206707,0,45.95013769,0,42.00088221,0,0,4.927227321,0
74.59299012,3,0,,48.21589274,0,5.082425496,1,60.43091355,,0,0.893062834,0
154.9242438,1,0,2,35.42852659,3,2.798909256,0,72.6639285,1,1,4.259030517,0
109.9474073,2,0,1,55.14524355,0,,2,70.76735273,0,0,,0
139.8997275,,0,10,38.75645692,1,5.133454794,0,84.75402299,0,0,2.446416602,0
31.58424806,,0,3,,8,5.961864166,,100,0,0,6.83070414,0
33.46474343,3,0,1,34.82073273,0,13.0795613,0,88.3353432,0,0,3.481487179,0
11.18768333,1,0,8,21.24199906,4,46.77140135,1,84.20398531,0,0,,0
131.6465909,3,0,4,50.56043176,0,62.70889187,0,87.22750585,0,1,3.409403212,0
131.2815467,2,0,2,19.44594946,3,0.137197669,2,100,0,0,3.830110494,0
,,0,4,24.38727279,1,13.41995331,0,96.17439211,0,1,1.716869726,0
148.3589061,2,,3,36.38019487,1,0.173736157,1,67.26113125,0,0,,0
108.3327909,1,0,3,62.13843352,11,38.41886016,0,100,0,0,6.330098941,0
111.2046241,2,0,0,49.10450562,5,,2,77.64294967,0,0,6.669674042,0
,2,0,,32.07550731,4,,1,83.5721587,0,0,,0
58.12971373,2,0,3,27.6749383,0,76.78621092,1,91.69896363,0,0,7.680009015,0
65.37895101,2,0,4,,13,6.690940812,0,96.20626523,0,0,4.877794673,0
